date,close
2015-06-05,175.48817443847656
2015-06-08,174.408935546875
2015-06-09,174.3838653564453
2015-06-10,176.4752960205078
2015-06-11,177.04420471191406
2015-06-12,175.68893432617188
2015-06-15,174.93600463867188
2015-06-16,175.8897247314453
2015-06-17,176.17413330078125
2015-06-18,178.00624084472656
2015-06-19,177.21600341796875
2015-06-22,178.1239471435547
2015-06-23,178.25003051757812
2015-06-24,176.95545959472656
2015-06-25,176.41738891601562
2015-06-26,176.38375854492188
2015-06-29,172.68492126464844
2015-06-30,173.04644775390625
2015-07-01,174.43350219726562
2015-07-02,174.27377319335938
2015-07-06,173.77780151367188
2015-07-07,174.87062072753906
2015-07-08,171.93678283691406
2015-07-09,172.247802734375
2015-07-10,174.41668701171875
2015-07-13,176.34178161621094
2015-07-14,177.10671997070312
2015-07-15,177.04788208007812
2015-07-16,178.46861267089844
2015-07-17,178.61990356445312
2015-07-20,178.71237182617188
2015-07-21,178.0062255859375
2015-07-22,177.68679809570312
2015-07-23,176.68646240234375
2015-07-24,174.8538360595703
2015-07-27,173.8366241455078
2015-07-28,175.97193908691406
2015-07-29,177.18240356445312
2015-07-30,177.2244110107422
2015-07-31,176.95545959472656
2015-08-03,176.3585662841797
2015-08-04,176.013916015625
2015-08-05,176.59397888183594
2015-08-06,175.14804077148438
2015-08-07,174.81175231933594
2015-08-10,177.01434326171875
2015-08-11,175.41702270507812
2015-08-12,175.62721252441406
2015-08-13,175.40866088867188
2015-08-14,176.04754638671875
2015-08-17,177.0310821533203
2015-08-18,176.51824951171875
2015-08-19,175.122802734375
2015-08-20,171.466064453125
2015-08-21,166.30445861816406
2015-08-24,159.3019256591797
2015-08-25,157.42727661132812
2015-08-26,163.4714813232422
2015-08-27,167.51504516601562
2015-08-28,167.52345275878906
2015-08-31,166.1699981689453
2015-09-01,161.21023559570312
2015-09-02,164.2701416015625
2015-09-03,164.3878173828125
2015-09-04,161.8994598388672
2015-09-08,165.96823120117188
2015-09-09,163.74891662597656
2015-09-10,164.63998413085938
2015-09-11,165.38821411132812
2015-09-14,164.77450561523438
2015-09-15,166.83413696289062
2015-09-16,168.27992248535156
2015-09-17,167.90167236328125
2015-09-18,165.1579132080078
2015-09-21,166.01141357421875
2015-09-22,163.8566436767578
2015-09-23,163.59466552734375
2015-09-24,163.00315856933594
2015-09-25,162.96090698242188
2015-09-28,158.87103271484375
2015-09-29,158.96395874023438
2015-09-30,161.92994689941406
2015-10-01,162.35255432128906
2015-10-02,164.7776336669922
2015-10-05,167.70985412597656
2015-10-06,167.13525390625
2015-10-07,168.5041961669922
2015-10-08,170.02525329589844
2015-10-09,170.12664794921875
2015-10-12,170.28712463378906
2015-10-13,169.2139892578125
2015-10-14,168.40281677246094
2015-10-15,170.98854064941406
2015-10-16,171.76593017578125
2015-10-19,171.85044860839844
2015-10-20,171.6307373046875
2015-10-21,170.56600952148438
2015-10-22,173.4475555419922
2015-10-23,175.3488311767578
2015-10-26,174.91783142089844
2015-10-27,174.57980346679688
2015-10-28,176.56561279296875
2015-10-29,176.46421813964844
2015-10-30,175.70375061035156
2015-11-02,177.78245544433594
2015-11-03,178.29791259765625
2015-11-04,177.757080078125
2015-11-05,177.5796661376953
2015-11-06,177.48666381835938
2015-11-09,175.8304443359375
2015-11-10,176.2360382080078
2015-11-11,175.54312133789062
2015-11-12,173.09262084960938
2015-11-13,171.14915466308594
2015-11-16,173.75169372558594
2015-11-17,173.6249542236328
2015-11-18,176.3797149658203
2015-11-19,176.2276153564453
2015-11-20,176.86984252929688
2015-11-23,176.66702270507812
2015-11-24,176.90365600585938
2015-11-25,176.87828063964844
2015-11-27,177.08108520507812
2015-11-30,176.34593200683594
2015-12-01,178.0274658203125
2015-12-02,176.21070861816406
2015-12-03,173.74330139160156
2015-12-04,177.13182067871094
2015-12-07,176.05860900878906
2015-12-08,174.87559509277344
2015-12-09,173.5150909423828
2015-12-10,173.9630126953125
2015-12-11,170.5913848876953
2015-12-14,171.4532470703125
2015-12-15,173.25318908691406
2015-12-16,175.78823852539062
2015-12-17,173.10951232910156
2015-12-18,170.0255889892578
2015-12-21,171.42813110351562
2015-12-22,172.98374938964844
2015-12-23,175.12582397460938
2015-12-24,174.83682250976562
2015-12-28,174.437255859375
2015-12-29,176.29888916015625
2015-12-30,175.0492706298828
2015-12-31,173.29824829101562
2016-01-04,170.87557983398438
2016-01-05,171.16461181640625
2016-01-06,169.00552368164062
2016-01-07,164.95083618164062
2016-01-08,163.1402130126953
2016-01-11,163.3016815185547
2016-01-12,164.61927795410156
2016-01-13,160.51361083984375
2016-01-14,163.14871215820312
2016-01-15,159.6465301513672
2016-01-19,159.8590545654297
2016-01-20,157.81039428710938
2016-01-21,158.6945037841797
2016-01-22,161.95013427734375
2016-01-25,159.50209045410156
2016-01-26,161.67813110351562
2016-01-27,159.9185333251953
2016-01-28,160.75161743164062
2016-01-29,164.67027282714844
2016-02-01,164.61083984375
2016-02-02,161.6441192626953
2016-02-03,162.61318969726562
2016-02-04,162.86819458007812
2016-02-05,159.76556396484375
2016-02-08,157.61489868164062
2016-02-09,157.6234588623047
2016-02-10,157.48745727539062
2016-02-11,155.43885803222656
2016-02-12,158.6434783935547
2016-02-16,161.3210906982422
2016-02-17,163.95628356933594
2016-02-18,163.28472900390625
2016-02-19,163.20822143554688
2016-02-22,165.5713348388672
2016-02-23,163.48020935058594
2016-02-24,164.228271484375
2016-02-25,166.2173614501953
2016-02-26,165.83485412597656
2016-02-29,164.53428649902344
2016-03-01,168.40194702148438
2016-03-02,169.1584930419922
2016-03-03,169.8215789794922
2016-03-04,170.37411499023438
2016-03-07,170.51010131835938
2016-03-08,168.64846801757812
2016-03-09,169.48153686523438
2016-03-10,169.61753845214844
2016-03-11,172.35467529296875
2016-03-14,172.13368225097656
2016-03-15,171.85317993164062
2016-03-16,172.84768676757812
2016-03-17,173.94432067871094
2016-03-18,174.6278076171875
2016-03-21,174.87557983398438
2016-03-22,174.7816162109375
2016-03-23,173.62811279296875
2016-03-24,173.55123901367188
2016-03-28,173.6537628173828
2016-03-29,175.2600555419922
2016-03-30,176.02906799316406
2016-03-31,175.60182189941406
2016-04-01,176.79800415039062
2016-04-04,176.2255859375
2016-04-05,174.4654541015625
2016-04-06,176.370849609375
2016-04-07,174.26040649414062
2016-04-08,174.73031616210938
2016-04-11,174.3202362060547
2016-04-12,175.94361877441406
2016-04-13,177.72084045410156
2016-04-14,177.72935485839844
2016-04-15,177.53285217285156
2016-04-18,178.78028869628906
2016-04-19,179.34425354003906
2016-04-20,179.51510620117188
2016-04-21,178.5496063232422
2016-04-22,178.5496063232422
2016-04-25,178.2420196533203
2016-04-26,178.50686645507812
2016-04-27,178.87437438964844
2016-04-28,177.2508544921875
2016-04-29,176.29397583007812
2016-05-02,177.69517517089844
2016-05-03,176.14866638183594
2016-05-04,175.1660614013672
2016-05-05,175.1319122314453
2016-05-06,175.77272033691406
2016-05-09,175.91795349121094
2016-05-10,178.10533142089844
2016-05-11,176.43919372558594
2016-05-12,176.49046325683594
2016-05-13,174.95249938964844
2016-05-16,176.6784210205078
2016-05-17,175.02935791015625
2016-05-18,175.08067321777344
2016-05-19,174.47396850585938
2016-05-20,175.57618713378906
2016-05-23,175.33697509765625
2016-05-24,177.6097412109375
2016-05-25,178.81448364257812
2016-05-26,178.86575317382812
2016-05-27,179.63478088378906
2016-05-31,179.29298400878906
2016-06-01,179.6603546142578
2016-06-02,180.2071990966797
2016-06-03,179.66888427734375
2016-06-06,180.58314514160156
2016-06-07,180.86514282226562
2016-06-08,181.4546661376953
2016-06-09,181.2068328857422
2016-06-10,179.48948669433594
2016-06-13,178.10533142089844
2016-06-14,177.75498962402344
2016-06-15,177.5072021484375
2016-06-16,178.0369415283203
2016-06-17,177.37393188476562
2016-06-20,178.5161895751953
2016-06-21,179.02294921875
2016-06-22,178.73094177246094
2016-06-23,181.0584716796875
2016-06-24,174.55682373046875
2016-06-27,171.43051147460938
2016-06-28,174.52243041992188
2016-06-29,177.49417114257812
2016-06-30,179.9161834716797
2016-07-01,180.2940673828125
2016-07-05,178.99720764160156
2016-07-06,180.07081604003906
2016-07-07,179.95913696289062
2016-07-08,182.63876342773438
2016-07-11,183.28297424316406
2016-07-12,184.61415100097656
2016-07-13,184.58847045898438
2016-07-14,185.61904907226562
2016-07-15,185.3699951171875
2016-07-18,185.86813354492188
2016-07-19,185.67916870117188
2016-07-20,186.45211791992188
2016-07-21,185.74790954589844
2016-07-22,186.5810089111328
2016-07-25,186.07424926757812
2016-07-26,186.1602020263672
2016-07-27,185.96261596679688
2016-07-28,186.1773223876953
2016-07-29,186.47793579101562
2016-08-01,186.32333374023438
2016-08-02,185.12950134277344
2016-08-03,185.6705780029297
2016-08-04,185.86813354492188
2016-08-05,187.38829040527344
2016-08-08,187.2766876220703
2016-08-09,187.38829040527344
2016-08-10,186.92454528808594
2016-08-11,187.79200744628906
2016-08-12,187.62881469726562
2016-08-15,188.16990661621094
2016-08-16,187.1993865966797
2016-08-17,187.55149841308594
2016-08-18,187.9723663330078
2016-08-19,187.6975555419922
2016-08-22,187.68893432617188
2016-08-23,188.0668487548828
2016-08-24,187.1049346923828
2016-08-25,186.97605895996094
2016-08-26,186.6239776611328
2016-08-29,187.54293823242188
2016-08-30,187.23374938964844
2016-08-31,186.70126342773438
2016-09-01,186.7097930908203
2016-09-02,187.55149841308594
2016-09-06,188.11839294433594
2016-09-07,188.1011962890625
2016-09-08,187.67178344726562
2016-09-09,183.1798553466797
2016-09-12,185.80804443359375
2016-09-13,183.13694763183594
2016-09-14,183.0682830810547
2016-09-15,184.89761352539062
2016-09-16,184.182861328125
2016-09-19,184.2174530029297
2016-09-20,184.2260284423828
2016-09-21,186.29776000976562
2016-09-22,187.4716796875
2016-09-23,186.44444274902344
2016-09-26,184.93389892578125
2016-09-27,186.0819091796875
2016-09-28,187.00555419921875
2016-09-29,185.3136749267578
2016-09-30,186.71206665039062
2016-10-03,186.26321411132812
2016-10-04,185.3136749267578
2016-10-05,186.1337432861328
2016-10-06,186.26321411132812
2016-10-07,185.6243896484375
2016-10-10,186.59127807617188
2016-10-11,184.2346954345703
2016-10-12,184.47640991210938
2016-10-13,183.87208557128906
2016-10-14,183.96707153320312
2016-10-17,183.32833862304688
2016-10-18,184.47640991210938
2016-10-19,184.9683837890625
2016-10-20,184.62313842773438
2016-10-21,184.70944213867188
2016-10-24,185.49496459960938
2016-10-25,184.8734130859375
2016-10-26,184.5022735595703
2016-10-27,184.01023864746094
2016-10-28,183.4663848876953
2016-10-31,183.47500610351562
2016-11-01,182.14572143554688
2016-11-02,181.04942321777344
2016-11-03,180.22076416015625
2016-11-04,180.02220153808594
2016-11-07,183.99302673339844
2016-11-08,184.8216552734375
2016-11-09,186.78114318847656
2016-11-10,187.24725341796875
2016-11-11,186.81565856933594
2016-11-14,186.9624481201172
2016-11-15,188.42123413085938
2016-11-16,188.06727600097656
2016-11-17,189.03408813476562
2016-11-18,188.6111297607422
2016-11-21,190.03543090820312
2016-11-22,190.4066162109375
2016-11-23,190.5102081298828
2016-11-25,191.218017578125
2016-11-28,190.32028198242188
2016-11-29,190.69149780273438
2016-11-30,190.2339324951172
2016-12-01,189.53477478027344
2016-12-02,189.62973022460938
2016-12-05,190.76918029785156
2016-12-06,191.37347412109375
2016-12-07,193.87667846679688
2016-12-08,194.3514862060547
2016-12-09,195.5254669189453
2016-12-12,195.30099487304688
2016-12-13,196.60443115234375
2016-12-14,194.9816131591797
2016-12-15,195.7843780517578
2016-12-16,195.4014434814453
2016-12-19,195.8269500732422
2016-12-20,196.5823516845703
2016-12-21,196.03533935546875
2016-12-22,195.6967315673828
2016-12-23,195.98326110839844
2016-12-27,196.46951293945312
2016-12-28,194.84576416015625
2016-12-29,194.80239868164062
2016-12-30,194.0903778076172
2017-01-03,195.5751190185547
2017-01-04,196.7386474609375
2017-01-05,196.5823516845703
2017-01-06,197.28573608398438
2017-01-09,196.634521484375
2017-01-10,196.634521484375
2017-01-11,197.19021606445312
2017-01-12,196.69522094726562
2017-01-13,197.14675903320312
2017-01-17,196.4521484375
2017-01-18,196.88626098632812
2017-01-19,196.15692138671875
2017-01-20,196.8776092529297
2017-01-23,196.36529541015625
2017-01-24,197.62432861328125
2017-01-25,199.33493041992188
2017-01-26,199.12648010253906
2017-01-27,198.81387329101562
2017-01-30,197.5808563232422
2017-01-31,197.5635223388672
2017-02-01,197.64170837402344
2017-02-02,197.77194213867188
2017-02-03,199.13514709472656
2017-02-06,198.7791748046875
2017-02-07,198.78787231445312
2017-02-08,199.04835510253906
2017-02-09,200.22923278808594
2017-02-10,201.0193634033203
2017-02-13,202.11341857910156
2017-02-14,202.92098999023438
2017-02-15,203.98028564453125
2017-02-16,203.8065948486328
2017-02-17,204.12783813476562
2017-02-21,205.34353637695312
2017-02-22,205.16114807128906
2017-02-23,205.30007934570312
2017-02-24,205.56057739257812
2017-02-27,205.88185119628906
2017-02-28,205.32611083984375
2017-03-01,208.2001953125
2017-03-02,206.8890838623047
2017-03-03,207.01934814453125
2017-03-06,206.40281677246094
2017-03-07,205.7863311767578
2017-03-08,205.40431213378906
2017-03-09,205.66476440429688
2017-03-10,206.3854217529297
2017-03-13,206.4896240234375
2017-03-14,205.69949340820312
2017-03-15,207.4794921875
2017-03-16,207.0713653564453
2017-03-17,206.7077178955078
2017-03-20,206.4810333251953
2017-03-21,203.82989501953125
2017-03-22,204.30955505371094
2017-03-23,204.0915069580078
2017-03-24,203.9432830810547
2017-03-27,203.7339630126953
2017-03-28,205.21649169921875
2017-03-29,205.40838623046875
2017-03-30,206.0623779296875
2017-03-31,205.58277893066406
2017-04-03,205.22518920898438
2017-04-04,205.35601806640625
2017-04-05,204.7455596923828
2017-04-06,205.32115173339844
2017-04-07,205.11181640625
2017-04-10,205.23388671875
2017-04-11,204.98974609375
2017-04-12,204.0915069580078
2017-04-13,202.7659912109375
2017-04-17,204.5625
2017-04-18,203.9520263671875
2017-04-19,203.57699584960938
2017-04-20,205.23388671875
2017-04-21,204.5798797607422
2017-04-24,206.829833984375
2017-04-25,208.03330993652344
2017-04-26,207.90248107910156
2017-04-27,208.076904296875
2017-04-28,207.6234130859375
2017-05-01,208.14663696289062
2017-05-02,208.22512817382812
2017-05-03,207.97222900390625
2017-05-04,208.2164306640625
2017-05-05,209.03619384765625
2017-05-08,209.00128173828125
2017-05-09,208.8094940185547
2017-05-10,209.18441772460938
2017-05-11,208.75711059570312
2017-05-12,208.4082794189453
2017-05-15,209.55943298339844
2017-05-16,209.36756896972656
2017-05-17,205.6525421142578
2017-05-18,206.4810333251953
2017-05-19,207.82400512695312
2017-05-22,208.8792266845703
2017-05-23,209.34141540527344
2017-05-24,209.8297882080078
2017-05-25,210.8326416015625
2017-05-26,210.7890625
2017-05-30,210.6059112548828
2017-05-31,210.5535430908203
2017-06-01,212.2279815673828
2017-06-02,212.9343719482422
2017-06-05,212.77735900878906
2017-06-06,212.09713745117188
2017-06-07,212.48960876464844
2017-06-08,212.5941925048828
2017-06-09,212.2715606689453
2017-06-12,212.2279815673828
2017-06-13,213.26577758789062
2017-06-14,212.99539184570312
2017-06-15,212.5854949951172
2017-06-16,212.6320037841797
2017-06-19,214.4021453857422
2017-06-20,212.95619201660156
2017-06-21,212.90365600585938
2017-06-22,212.80723571777344
2017-06-23,213.0613555908203
2017-06-26,213.2015380859375
2017-06-27,211.48403930664062
2017-06-28,213.37684631347656
2017-06-29,211.5015106201172
2017-06-30,211.89584350585938
2017-07-03,212.25515747070312
2017-07-05,212.74588012695312
2017-07-06,210.80039978027344
2017-07-07,212.16754150390625
2017-07-10,212.3953399658203
2017-07-11,212.2376251220703
2017-07-12,213.8325653076172
2017-07-13,214.1918487548828
2017-07-14,215.1908416748047
2017-07-17,215.16458129882812
2017-07-18,215.27847290039062
2017-07-19,216.44403076171875
2017-07-20,216.54039001464844
2017-07-21,216.34764099121094
2017-07-24,216.2950897216797
2017-07-25,216.82080078125
2017-07-26,216.8295440673828
2017-07-27,216.6280059814453
2017-07-28,216.37388610839844
2017-07-31,216.251220703125
2017-08-01,216.73316955566406
2017-08-02,216.83831787109375
2017-08-03,216.41766357421875
2017-08-04,216.81198120117188
2017-08-07,217.2151641845703
2017-08-08,216.68063354492188
2017-08-09,216.671875
2017-08-10,213.61346435546875
2017-08-11,213.92889404296875
2017-08-14,216.0496368408203
2017-08-15,216.02333068847656
2017-08-16,216.4001922607422
2017-08-17,213.0263214111328
2017-08-18,212.6933135986328
2017-08-21,212.8597869873047
2017-08-22,215.08567810058594
2017-08-23,214.31451416015625
2017-08-24,213.81500244140625
2017-08-25,214.31451416015625
2017-08-28,214.3232879638672
2017-08-29,214.56863403320312
2017-08-30,215.58518981933594
2017-08-31,216.8821258544922
2017-09-01,217.18885803222656
2017-09-05,215.62896728515625
2017-09-06,216.36509704589844
2017-09-07,216.33883666992188
2017-09-08,216.08468627929688
2017-09-11,218.38946533203125
2017-09-12,219.1255340576172
2017-09-13,219.23072814941406
2017-09-14,219.16055297851562
2017-09-15,219.45567321777344
2017-09-18,219.9224090576172
2017-09-19,220.1425323486328
2017-09-20,220.22181701660156
2017-09-21,219.63177490234375
2017-09-22,219.67578125
2017-09-25,219.22665405273438
2017-09-26,219.35874938964844
2017-09-27,220.21298217773438
2017-09-28,220.4772491455078
2017-09-29,221.25221252441406
2017-10-02,222.21212768554688
2017-10-03,222.68771362304688
2017-10-04,222.9519500732422
2017-10-05,224.27293395996094
2017-10-06,224.0175323486328
2017-10-09,223.64767456054688
2017-10-10,224.2377166748047
2017-10-11,224.5899658203125
2017-10-12,224.2553253173828
2017-10-13,224.52830505371094
2017-10-16,224.8277587890625
2017-10-17,224.98631286621094
2017-10-18,225.2064208984375
2017-10-19,225.26808166503906
2017-10-20,226.43060302734375
2017-10-23,225.54991149902344
2017-10-24,225.94622802734375
2017-10-25,224.8277587890625
2017-10-26,225.11837768554688
2017-10-27,226.95899963378906
2017-10-30,226.11354064941406
2017-10-31,226.4658203125
2017-11-01,226.76522827148438
2017-11-02,226.85330200195312
2017-11-03,227.61068725585938
2017-11-06,227.96299743652344
2017-11-07,227.80447387695312
2017-11-08,228.1919403076172
2017-11-09,227.36410522460938
2017-11-10,227.2936553955078
2017-11-13,227.50498962402344
2017-11-14,226.97657775878906
2017-11-15,225.8405303955078
2017-11-16,227.7603759765625
2017-11-17,227.09109497070312
2017-11-20,227.47857666015625
2017-11-21,228.96697998046875
2017-11-22,228.76437377929688
2017-11-24,229.29275512695312
2017-11-27,229.17832946777344
2017-11-28,231.50326538085938
2017-11-29,231.3623504638672
2017-11-30,233.38795471191406
2017-12-01,232.90357971191406
2017-12-04,232.6217803955078
2017-12-05,231.7850799560547
2017-12-06,231.82911682128906
2017-12-07,232.56015014648438
2017-12-08,233.82827758789062
2017-12-11,234.53282165527344
2017-12-12,234.9467315673828
2017-12-13,234.92034912109375
2017-12-14,233.96038818359375
2017-12-15,235.9086456298828
2017-12-18,237.40463256835938
2017-12-19,236.49281311035156
2017-12-20,236.3689422607422
2017-12-21,236.8557891845703
2017-12-22,236.79380798339844
2017-12-26,236.51055908203125
2017-12-27,236.62564086914062
2017-12-28,237.1124725341797
2017-12-29,236.21847534179688
2018-01-02,237.90914916992188
2018-01-03,239.41395568847656
2018-01-04,240.4230194091797
2018-01-05,242.0252685546875
2018-01-08,242.4678955078125
2018-01-09,243.01663208007812
2018-01-10,242.6448516845703
2018-01-11,244.4152069091797
2018-01-12,246.00856018066406
2018-01-16,245.1675567626953
2018-01-17,247.5044708251953
2018-01-18,247.08843994140625
2018-01-19,248.212646484375
2018-01-22,250.23081970214844
2018-01-23,250.76193237304688
2018-01-24,250.66456604003906
2018-01-25,250.7708282470703
2018-01-26,253.6741485595703
2018-01-29,251.9923553466797
2018-01-30,249.40757751464844
2018-01-31,249.5315704345703
2018-02-01,249.248291015625
2018-02-02,243.8221893310547
2018-02-05,233.62486267089844
2018-02-06,238.22787475585938
2018-02-07,236.93548583984375
2018-02-08,228.0482940673828
2018-02-09,231.473876953125
2018-02-12,234.87303161621094
2018-02-13,235.45718383789062
2018-02-14,238.635009765625
2018-02-15,241.6800079345703
2018-02-16,241.7508087158203
2018-02-20,240.23721313476562
2018-02-21,239.04214477539062
2018-02-22,239.35198974609375
2018-02-23,243.16714477539062
2018-02-26,245.99087524414062
2018-02-27,242.9192352294922
2018-02-28,240.4584503173828
2018-03-01,236.9620819091797
2018-03-02,238.18357849121094
2018-03-05,240.93649291992188
2018-03-06,241.5471954345703
2018-03-07,241.45867919921875
2018-03-08,242.6271514892578
2018-03-09,246.84938049316406
2018-03-12,246.53958129882812
2018-03-13,244.9463348388672
2018-03-14,243.6893310546875
2018-03-15,243.4237823486328
2018-03-16,243.68780517578125
2018-03-19,240.39056396484375
2018-03-20,240.7994384765625
2018-03-21,240.33731079101562
2018-03-22,234.32952880859375
2018-03-23,229.3348388671875
2018-03-26,235.60923767089844
2018-03-27,231.60113525390625
2018-03-28,230.9167938232422
2018-03-29,233.8673858642578
2018-04-02,228.81939697265625
2018-04-03,231.75218200683594
2018-04-04,234.2317352294922
2018-04-05,236.08026123046875
2018-04-06,230.81907653808594
2018-04-09,231.95664978027344
2018-04-10,235.64486694335938
2018-04-11,234.40951538085938
2018-04-12,236.3380584716797
2018-04-13,235.64486694335938
2018-04-16,237.58216857910156
2018-04-17,240.1240234375
2018-04-18,240.30177307128906
2018-04-19,238.9687042236328
2018-04-20,236.94232177734375
2018-04-23,236.9067840576172
2018-04-24,233.71632385253906
2018-04-25,234.29397583007812
2018-04-26,236.67576599121094
2018-04-27,236.89785766601562
2018-04-30,235.07601928710938
2018-05-01,235.4937286376953
2018-05-02,233.91180419921875
2018-05-03,233.39634704589844
2018-05-04,236.4180145263672
2018-05-07,237.21786499023438
2018-05-08,237.21786499023438
2018-05-09,239.5107421875
2018-05-10,241.75035095214844
2018-05-11,242.48800659179688
2018-05-14,242.603515625
2018-05-15,240.93264770507812
2018-05-16,241.94583129882812
2018-05-17,241.7415008544922
2018-05-18,241.13706970214844
2018-05-21,242.9501190185547
2018-05-22,242.27467346191406
2018-05-23,242.94125366210938
2018-05-24,242.4435577392578
2018-05-25,241.86587524414062
2018-05-29,239.08419799804688
2018-05-30,242.27467346191406
2018-05-31,240.79055786132812
2018-06-01,243.1544952392578
2018-06-04,244.3098602294922
2018-06-05,244.48768615722656
2018-06-06,246.5316925048828
2018-06-07,246.50497436523438
2018-06-08,247.2337646484375
2018-06-11,247.56260681152344
2018-06-12,247.88259887695312
2018-06-13,247.09156799316406
2018-06-14,247.71368408203125
2018-06-15,247.3976593017578
2018-06-18,246.88880920410156
2018-06-19,245.9425811767578
2018-06-20,246.3621368408203
2018-06-21,244.81771850585938
2018-06-22,245.2641143798828
2018-06-25,241.92527770996094
2018-06-26,242.46096801757812
2018-06-27,240.45236206054688
2018-06-28,241.8271942138672
2018-06-29,242.17523193359375
2018-07-02,242.69302368164062
2018-07-03,241.83604431152344
2018-07-05,243.80897521972656
2018-07-06,245.87109375
2018-07-09,248.0850830078125
2018-07-10,248.97776794433594
2018-07-11,247.1565704345703
2018-07-12,249.3972930908203
2018-07-13,249.5937042236328
2018-07-16,249.37063598632812
2018-07-17,250.37936401367188
2018-07-18,250.90602111816406
2018-07-19,249.959716796875
2018-07-20,249.67408752441406
2018-07-23,250.1382598876953
2018-07-24,251.39694213867188
2018-07-25,253.53952026367188
2018-07-26,252.94140625
2018-07-27,251.22743225097656
2018-07-30,249.91519165039062
2018-07-31,251.1470489501953
2018-08-01,250.72744750976562
2018-08-02,252.09332275390625
2018-08-03,253.1734619140625
2018-08-06,254.10194396972656
2018-08-07,254.9409942626953
2018-08-08,254.83399963378906
2018-08-09,254.48577880859375
2018-08-10,252.78070068359375
2018-08-13,251.83447265625
2018-08-14,253.44137573242188
2018-08-15,251.54869079589844
2018-08-16,253.58412170410156
2018-08-17,254.47686767578125
2018-08-20,255.02145385742188
2018-08-21,255.61949157714844
2018-08-22,255.46786499023438
2018-08-23,255.12863159179688
2018-08-24,256.6640319824219
2018-08-27,258.69049072265625
2018-08-28,258.81549072265625
2018-08-29,260.2080383300781
2018-08-30,259.15472412109375
2018-08-31,259.16363525390625
2018-09-04,258.7172546386719
2018-09-05,258.0209655761719
2018-09-06,257.24432373046875
2018-09-07,256.74444580078125
2018-09-10,257.1907958984375
2018-09-11,258.0387268066406
2018-09-12,258.101318359375
2018-09-13,259.6278076171875
2018-09-14,259.6724853515625
2018-09-17,258.29766845703125
2018-09-18,259.69927978515625
2018-09-19,259.97589111328125
